id,code,year,fraud,profit_sales,sales_totalasset,roa,leverage,account_receivable,account_payable,inventory,sales,firm_size,totalasset,name_auditor,name_auditor_before,audit,industry,totaldebt,ni,operate_cashflow
ALT.2019,ALT,2019,0,0.0416,0.8245,0.0343,0.1213,"14,900,719,462","-9,836,525,481","-9,645,570,937","202,071,353,656",26.22,"245,094,652,767",AASC,AASC,1,Industrials,"29,737,382,118","8,401,309,085","20,036,412,322"
ALT.2020,ALT,2020,0,0.0212,0.6582,0.0140,0.2693,"13,631,551,535","49,022,864,244","-5,012,896,375","192,518,425,441",26.40,"292,495,618,245",AASC,AASC,1,Industrials,"78,760,246,362","4,088,776,544","42,213,933,926"
ALT.2021,ALT,2021,0,0.0235,0.8112,0.0190,0.2227,"-1,867,468,601","-17,165,709,201","-2,488,606,893","224,346,045,177",26.35,"276,575,206,242",AASC,AASC,1,Industrials,"61,594,537,161","5,260,993,498","28,336,158,130"
ALT.2022,ALT,2022,0,0.0360,0.8379,0.0302,0.2979,"9,489,568,875","31,446,982,411","24,167,088,286","261,691,896,195",26.47,"312,303,334,849",AASC,AASC,1,Industrials,"93,041,519,572","9,432,070,824","-8,339,973,618"
ALT.2023,ALT,2023,0,0.0231,0.9307,0.0215,0.3250,"-8,963,954,329","13,155,148,079","-8,461,223,314","304,082,597,574",26.51,"326,741,213,834",AASC,AASC,1,Industrials,"106,196,667,651","7,019,439,906","25,614,166,790"
AMC.2017,AMC,2017,0,0.0818,1.6660,0.1362,0.4298,"2,281,056,275","3,673,447,718","1,350,025,172","147,497,010,879",25.21,"88,534,757,734",AASC,AISC,2,Materials,"38,050,552,185","12,058,307,535","12,122,983,968"
AMC.2018,AMC,2018,0,0.0746,1.6821,0.1255,0.4540,"791,586,169","975,262,140","-1,178,507,554","144,586,012,825",25.18,"85,953,800,125",AASC,AASC,1,Materials,"39,025,814,325","10,789,753,017","14,533,233,302"
AMC.2019,AMC,2019,0,0.0653,1.5046,0.0982,0.4667,"2,121,038,755","4,140,387,025","2,996,911,823","139,175,749,937",25.25,"92,497,660,629",AASC,AASC,1,Materials,"43,166,201,350","9,085,934,580","5,934,342,395"
AMC.2020,AMC,2020,0,0.0496,1.6038,0.0796,0.4773,"-2,017,632,373","2,523,540,405","-243,009,323","153,539,180,123",25.28,"95,732,603,127",IFC,AASC,2,Materials,"45,689,741,755","7,619,995,551","17,991,229,561"
AMC.2021,AMC,2021,0,0.0449,1.8456,0.0828,0.4110,"6,623,760,246","-10,545,402,508","-5,167,059,269","157,803,608,857",25.17,"85,504,247,036",IFC,IFC,1,Materials,"35,144,339,247","7,079,045,972","4,745,101,306"
AMC.2022,AMC,2022,0,0.0383,2.2060,0.0844,0.3326,"-12,004,894,742","-10,240,383,993","1,773,352,909","165,171,459,239",25.04,"74,875,430,215",IFC,IFC,1,Materials,"24,903,955,254","6,319,471,769","20,789,990,847"
AMC.2023,AMC,2023,0,0.0438,1.8742,0.0821,0.3467,"3,154,674,140","2,264,945,566","3,515,030,603","146,862,618,091",25.08,"78,361,908,165",IFC,IFC,1,Materials,"27,168,900,820","6,436,466,355","5,239,144,720"
AME.2017,AME,2017,0,0.0158,1.4343,0.0227,0.7205,"146,718,769,955","71,457,455,972","-13,532,595,829","761,385,382,363",27.00,"530,851,261,032",AASCN,AASCN,1,Industrials,"382,485,402,926","12,057,078,810","-93,405,044,254"
AME.2018,AME,2018,0,0.0235,1.1766,0.0276,0.7531,"193,982,274,609","127,016,156,137","-47,349,639,821","796,015,888,708",27.24,"676,551,611,584",AASCN,AASCN,1,Industrials,"509,501,559,063","18,684,194,415","-51,798,618,242"
AME.2019,AME,2019,0,0.0188,0.9089,0.0171,0.7259,"197,639,509,260","296,543,186,909","241,295,375,556","1,009,257,291,364",27.74,"1,110,360,818,212",AASCN,AASCN,1,Industrials,"806,044,745,972","19,010,025,005","-416,020,379,403"
AME.2020,AME,2020,0,0.0149,0.6805,0.0101,0.8427,"502,986,786,405","940,843,551,539","428,088,034,242","1,410,777,561,757",28.36,"2,073,067,908,016",AASCN,AASCN,1,Industrials,"1,746,888,297,511","21,031,665,820","-3,697,545,885"
AME.2021,AME,2021,0,0.0117,0.6147,0.0072,0.8812,"1,002,253,914,711","811,332,665,097","-155,968,313,921","1,784,702,868,306",28.70,"2,903,269,526,862",AASCN,AASCN,1,Industrials,"2,558,220,962,608","20,908,368,641","-162,295,096,210"
AME.2022,AME,2022,0,0.0094,1.0317,0.0097,0.6431,"-1,104,106,808,086","-1,178,666,098,904","316,050,497,086","2,213,252,011,607",28.39,"2,145,254,708,075",TTP,AASCN,2,Industrials,"1,379,554,863,704","20,845,680,117","-273,814,270,420"
AME.2023,AME,2023,0,0.0096,0.8805,0.0084,0.6872,"632,248,066,244","349,589,646,475","-211,341,437,834","2,215,317,341,019",28.55,"2,516,041,909,541",AASCN,TTP,2,Industrials,"1,729,144,510,179","21,197,554,991","-444,945,392,892"
AMV.2017,AMV,2017,0,0.5448,0.1730,0.0943,0.1538,"359,201,981,318","55,484,048,193","14,235,855,658","71,859,931,956",26.75,"415,285,986,082",AVA,AASCS,2,Health Care,"63,857,416,140","39,145,953,876","30,444,035,196"
AMV.2018,AMV,2018,0,0.4869,0.6917,0.3368,0.1251,"-105,583,746,495","17,689,993,461","-6,738,320,266","450,796,199,296",27.20,"651,685,709,040",AVA,AVA,1,Health Care,"81,547,409,601","219,475,673,052","158,883,851,218"
AMV.2019,AMV,2019,0,0.4603,0.5590,0.2573,0.0922,"218,026,806,971","-1,161,641,650","7,662,222,470","487,414,690,095",27.49,"871,979,264,714",VietLand,AVA,2,Health Care,"80,385,767,951","224,344,936,184","-24,561,717,698"
AMV.2020,AMV,2020,0,0.5353,0.1760,0.0942,0.1100,"20,487,710,282","20,878,018,597","19,985,321,424","161,982,427,153",27.55,"920,462,290,911",VietLand,VietLand,1,Health Care,"101,263,786,548","86,712,140,024","94,493,576,887"
AMV.2021,AMV,2021,0,0.3553,0.1441,0.0512,0.2064,"261,440,660,365","214,543,300,247","272,042,189,112","220,412,895,067",28.06,"1,530,038,654,927",VietLand,VietLand,1,Health Care,"315,807,086,795","78,311,799,010","-530,957,523,035"
AMV.2022,AMV,2022,0,0.1980,0.1423,0.0282,0.1624,"505,258,979,842","9,325,898,445","-69,769,954,637","284,844,513,275",28.33,"2,001,913,072,424",TTP,VietLand,2,Health Care,"325,132,985,240","56,413,002,627","-353,379,527,688"
AMV.2023,AMV,2023,0,0.0705,0.0996,0.0070,0.1434,"18,062,425,820","-42,297,516,872","74,078,672,880","196,573,157,159",28.31,"1,972,918,304,693",TTP,TTP,1,Health Care,"282,835,468,368","13,850,571,354","-137,858,311,994"
ANV.2017,ANV,2017,0,0.0486,1.0963,0.0533,0.4842,"-270,834,472,814","-400,465,549,818","-321,270,821,484","2,962,439,024,515",28.63,"2,702,314,771,797",A&C,A&C,1,Consumer Staples,"1,308,352,616,500","143,999,171,967","745,734,806,330"
ANV.2018,ANV,2018,0,0.1460,1.2076,0.1764,0.4605,"-62,404,817,023","268,733,311,465","88,423,472,772","4,136,199,051,328",28.86,"3,425,068,628,722",A&C,A&C,1,Consumer Staples,"1,577,085,927,965","604,067,404,298","721,030,553,820"
ANV.2019,ANV,2019,0,0.1558,1.0930,0.1703,0.4229,"-129,167,700,734","171,451,929,879","621,160,025,084","4,519,152,777,149",29.05,"4,134,597,620,335",A&C,A&C,1,Consumer Staples,"1,748,537,857,844","704,044,374,234","327,793,926,504"
ANV.2020,ANV,2020,0,0.0581,0.7194,0.0418,0.5172,"-2,405,692,713","751,567,498,059","316,865,058,607","3,477,498,386,090",29.21,"4,834,079,659,323",A&C,A&C,1,Consumer Staples,"2,500,105,355,903","202,170,290,929","-29,531,664,674"
ANV.2021,ANV,2021,0,0.0367,0.7171,0.0263,0.5221,"-48,225,608,117","51,488,858,885","-120,657,009,359","3,504,425,921,790",29.22,"4,887,179,840,940",A&C,A&C,1,Consumer Staples,"2,551,594,214,788","128,739,197,732","250,469,449,275"
ANV.2022,ANV,2022,0,0.1365,0.9025,0.1232,0.4729,"63,092,951,532","33,855,937,463","553,689,412,508","4,934,505,844,469",29.33,"5,467,653,137,750",A&C,A&C,1,Consumer Staples,"2,585,450,152,251","673,745,234,347","265,607,743,084"
ANV.2023,ANV,2023,0,0.0088,0.8727,0.0077,0.4430,"-55,438,278,384","-320,646,784,721","13,498,924,138","4,461,787,494,846",29.26,"5,112,670,123,139",A&C,A&C,1,Consumer Staples,"2,264,803,367,530","39,191,645,110","-81,705,978,889"
APC.2017,APC,2017,0,0.4308,0.5116,0.2204,0.0998,"74,225,205,147","2,746,263,645","-30,154,010","153,896,880,857",26.43,"300,790,140,250",AFC,AFC,2,Industrials,"30,010,515,801","66,303,718,992","9,520,832,041"
APC.2018,APC,2018,0,0.4485,0.4469,0.2004,0.0842,"36,188,695,576","1,246,191,136","44,568,711","165,892,148,640",26.64,"371,228,076,139",VietLand,VietLand,1,Industrials,"31,256,706,937","74,399,725,541","90,000,512,369"
APC.2019,APC,2019,0,0.3905,0.1400,0.0547,0.4154,"-71,456,926,245","393,996,586,980","17,794,423","143,323,583,498",27.65,"1,023,638,777,411",VietLand,VietLand,2,Industrials,"425,253,293,917","55,970,793,838","42,344,621,974"
APC.2020,APC,2020,0,0.3210,0.1403,0.0450,0.3676,"-12,705,973,933","-53,199,224,333","-57,031,572","141,977,754,395",27.64,"1,012,096,662,895",VietLand,VietLand,1,Industrials,"372,054,069,584","45,575,065,385","23,803,104,768"
APC.2021,APC,2021,0,-0.0124,0.1286,-0.0016,0.3646,"48,949,083,372","-7,461,190,511","22,087,554","128,544,187,669",27.63,"999,849,947,592",A&C,VietLand,2,Industrials,"364,592,879,073","-1,595,270,215","-31,607,759,334"
APC.2022,APC,2022,0,-0.0664,0.1394,-0.0092,0.3570,"40,068,115,840","-16,924,315,218","498,638,018","135,739,780,744",27.60,"973,918,540,819",A&C,A&C,1,Industrials,"347,668,563,855","-9,007,091,555","38,963,971,278"
APC.2023,APC,2023,0,-0.3020,0.1324,-0.0400,0.3367,"-39,141,716,422","-47,835,016,866","106,322,892","117,910,322,495",27.52,"890,474,467,592",A&C,A&C,1,Industrials,"299,833,546,989","-35,609,056,361","-12,717,280,355"
APH.2017,APH,2017,,,,,,,,,,,,,,,,,,
APH.2018,APH,2018,0,0.0219,0.9809,0.0215,0.6419,,,,"8,035,142,439,527",29.73,"8,191,262,199,289",VACO,VACO,1,Materials,"5,257,742,693,053","176,120,895,055","441,323,157,684"
APH.2019,APH,2019,0,0.0747,0.9545,0.0713,0.5932,"912,262,167,654","667,154,376,393","469,362,915,885","9,533,506,528,029",29.93,"9,987,996,885,939",EY,VACO,0,Materials,"5,924,897,069,446","711,737,736,827","358,647,986,972"
APH.2020,APH,2020,0,0.0285,0.8143,0.0232,0.5790,"-649,017,520,553","116,082,790,428","-176,346,509,278","8,495,819,966,147",29.98,"10,433,529,675,162",EY,EY,0,Materials,"6,040,979,859,874","242,164,597,181","689,317,094,931"
APH.2021,APH,2021,0,0.0161,1.2015,0.0193,0.5179,"739,544,229,047","344,150,695,469","179,753,699,001","14,812,357,111,927",30.14,"12,328,067,527,500",EY,EY,0,Materials,"6,385,130,555,343","238,449,222,687","424,679,976,444"
APH.2022,APH,2022,0,0.0033,1.3824,0.0046,0.5017,"-641,549,734,673","-87,250,554,128","818,418,963,693","17,354,978,265,243",30.16,"12,554,160,168,059",EY,EY,0,Materials,"6,297,880,001,215","57,410,119,979","252,757,665,591"
APH.2023,APH,2023,0,0.0151,1.1744,0.0177,0.5371,"-508,544,105,853","347,168,174,953","-1,142,168,619,914","14,530,290,338,324",30.15,"12,372,475,972,628",EY,EY,0,Materials,"6,645,048,176,168","219,282,878,374","2,776,548,608,874"
API.2017,API,2017,0,0.2189,0.2169,0.0475,0.6605,"96,562,599,682","498,804,927,708","216,920,973,323","277,206,983,500",27.88,"1,278,118,004,043",Deloitte,A&C,0,Real Estate,"844,176,077,068","60,691,898,666","240,507,590,169"
API.2018,API,2018,0,0.0420,0.4819,0.0202,0.7274,"206,624,769,316","406,278,176,128","499,627,827,646","828,459,163,403",28.17,"1,719,182,709,142",A&C,Deloitte,3,Real Estate,"1,250,454,253,196","34,786,528,971","-394,653,539,320"
API.2019,API,2019,0,0.0535,0.1841,0.0099,0.7990,"126,752,072,679","709,407,758,919","405,977,056,625","451,600,095,067",28.53,"2,452,772,249,423",A&C,A&C,1,Real Estate,"1,959,862,012,115","24,181,781,362","81,986,274,253"
API.2020,API,2020,0,0.1049,0.1668,0.0175,0.8172,"-195,074,813,118","441,760,858,952","583,864,826,703","490,035,760,636",28.71,"2,938,690,067,678",A&C,A&C,1,Real Estate,"2,401,622,871,067","51,419,687,369","-65,895,000,379"
API.2021,API,2021,0,0.1725,0.4098,0.0707,0.7035,"97,789,625,074","-396,577,923,784","-182,920,382,063","1,168,012,481,708",28.68,"2,850,119,782,962",A&C,A&C,1,Real Estate,"2,005,044,947,283","201,527,539,068","-214,644,015,609"
API.2022,API,2022,0,0.1550,0.3088,0.0479,0.6113,"127,272,241,388","-455,844,312,052","-444,808,863,263","782,603,716,800",28.56,"2,534,357,477,223",A&C,A&C,1,Real Estate,"1,549,200,635,231","121,282,006,313","-110,905,094,299"
API.2023,API,2023,1,-0.2551,0.0923,-0.0235,0.5926,"-199,149,613,753","-194,576,015,074","-203,519,580,247","210,997,766,321",28.46,"2,285,966,274,223",A&C,A&C,1,Real Estate,"1,354,624,620,157","-53,815,187,926","-61,358,440,746"
ARM.2017,ARM,2017,0,0.0322,2.0369,0.0656,0.6929,"3,767,867,353","22,575,449,644","6,147,350,872","253,636,859,325",25.55,"124,521,614,858",RSM,RSM,1,Industrials,"86,284,892,351","8,163,456,309","12,756,298,970"
ARM.2018,ARM,2018,0,0.0376,1.5801,0.0594,0.6504,"-4,559,895,071","-11,605,383,616","-1,066,585,470","181,426,709,854",25.47,"114,823,313,992",RSM,RSM,1,Industrials,"74,679,508,735","6,822,023,886","16,137,451,317"
ARM.2019,ARM,2019,0,0.0258,1.8070,0.0466,0.7401,"24,425,918,890","44,256,631,036","7,063,852,208","290,381,410,222",25.80,"160,702,118,684",RSM,RSM,1,Industrials,"118,936,139,771","7,489,856,045","-8,918,585,005"
ARM.2020,ARM,2020,0,0.0097,0.9258,0.0090,0.8120,"59,317,288,434","38,297,415,264","1,938,370,179","179,284,230,166",25.99,"193,642,878,444",iCPA,RSM,2,Industrials,"157,233,555,035","1,734,660,186","-48,113,417,242"
ARM.2021,ARM,2021,0,0.0101,1.5966,0.0161,0.6966,"-63,063,165,556","-73,708,005,930","-5,275,360,303","191,456,752,059",25.51,"119,911,966,463",iCPA,iCPA,1,Industrials,"83,525,549,105","1,931,497,423","39,680,779,532"
ARM.2022,ARM,2022,0,0.0132,1.5101,0.0199,0.7012,"3,238,210,846","233,140,037","-3,861,982,499","180,389,415,813",25.51,"119,452,935,600",iCPA,iCPA,1,Industrials,"83,758,689,142","2,373,036,955","18,439,490,389"
ARM.2023,ARM,2023,0,0.0191,1.1499,0.0220,0.7894,"57,516,466,834","56,473,549,808","2,434,891,867","204,268,509,037",25.90,"177,645,451,467",RSM,iCPA,2,Industrials,"140,232,238,950","3,907,988,870","-48,317,067,175"
ASG.2017,ASG,2017,,,,,,,,,,,,,,,,,,
ASG.2018,ASG,2018,0,0.2555,0.5162,0.1319,0.3277,,,,"645,871,367,298",27.86,"1,251,181,485,561",AASC,AASC,1,Industrials,"409,992,067,063","165,036,904,224","74,881,102,378"
ASG.2019,ASG,2019,0,0.1763,0.6281,0.1107,0.2592,"62,685,411,085","-43,927,275,136","3,256,674,352","887,143,476,789",27.98,"1,412,314,873,737",AASC,AASC,1,Industrials,"366,064,791,927","156,368,491,932","182,146,653,744"
ASG.2020,ASG,2020,0,0.0846,0.3451,0.0292,0.3377,"-57,152,493,146","308,222,071,237","-913,416,252","688,906,778,823",28.32,"1,996,448,537,835",AASC,AASC,1,Industrials,"674,286,863,164","58,288,240,493","119,204,401,875"
ASG.2021,ASG,2021,0,0.0482,0.3377,0.0163,0.3550,"38,866,813,301","84,900,285,559","5,067,105,698","722,200,202,004",28.39,"2,138,637,403,648",AASC,AASC,1,Industrials,"759,187,148,723","34,844,622,203","70,743,835,077"
ASG.2022,ASG,2022,0,0.0764,0.6383,0.0488,0.3942,"359,943,428,023","463,348,492,569","19,687,314,456","1,979,717,131,195",28.76,"3,101,638,036,168",AASC,AASC,1,Industrials,"1,222,535,641,292","151,208,432,375","182,567,342,817"
ASG.2023,ASG,2023,0,0.0141,0.6296,0.0089,0.3933,"-89,082,571,626","-22,830,515,269","-1,226,321,755","1,920,320,196,629",28.75,"3,050,110,829,236",AASC,AASC,1,Industrials,"1,199,705,126,023","27,024,912,994","148,667,512,428"
ASM.2017,ASM,2017,0,0.0775,0.3859,0.0299,0.4936,"471,767,254,676","533,339,392,241","63,162,198,422","2,164,930,229,741",29.36,"5,610,792,771,004",AASC,AASC,1,Real Estate,"2,769,287,944,987","167,736,072,436","-329,811,152,913"
ASM.2018,ASM,2018,0,0.1337,0.7482,0.1000,0.5209,"1,265,111,377,132","3,468,779,086,603","988,134,864,995","8,960,605,129,756",30.11,"11,975,459,787,810",AASC,AASC,1,Real Estate,"6,238,067,031,590","1,197,875,672,560","415,121,640,236"
ASM.2019,ASM,2019,0,0.0571,0.9239,0.0528,0.5959,"-100,293,321,305","3,056,372,249,831","588,582,020,688","14,409,839,692,891",30.38,"15,596,311,695,193",AASC,AASC,1,Real Estate,"9,294,439,281,421","823,347,506,552","762,761,385,990"
ASM.2020,ASM,2020,0,0.0453,0.7181,0.0325,0.6096,"190,066,413,164","1,438,047,220,661","142,475,202,067","12,641,344,565,991",30.50,"17,604,595,008,403",AASC,AASC,1,Real Estate,"10,732,486,502,082","572,357,267,708","144,039,803,451"
ASM.2021,ASM,2021,0,0.0614,0.6310,0.0387,0.5830,"988,649,793,539","-139,712,322,141","-185,436,199,743","11,465,148,423,135",30.53,"18,169,113,930,400",AASC,AASC,1,Real Estate,"10,592,774,179,941","703,887,618,610","1,087,581,057,058"
ASM.2022,ASM,2022,0,0.0697,0.7234,0.0504,0.5892,"38,294,283,163","653,752,860,327","332,271,596,816","13,807,690,797,580",30.58,"19,086,345,264,791",AASC,AASC,1,Real Estate,"11,246,527,040,268","962,584,745,306","-339,845,752,798"
ASM.2023,ASM,2023,0,0.0210,0.5905,0.0124,0.6146,"-88,459,276,340","1,234,643,945,576","1,367,881,387,282","11,991,539,015,201",30.64,"20,307,453,158,579",AASC,AASC,1,Real Estate,"12,481,170,985,844","251,699,371,212","-353,272,990,058"
ASP.2017,ASP,2017,0,0.0225,1.4553,0.0328,0.6850,"120,592,542,920","443,228,409,541","20,202,974,818","1,959,197,338,621",27.93,"1,346,232,403,597",CPA,CPA,1,Energy,"922,115,035,468","44,150,231,641","-115,023,344,695"
ASP.2018,ASP,2018,0,0.0198,1.7686,0.0350,0.6936,"27,745,756,585","167,644,851,177","12,107,704,281","2,778,802,118,680",28.08,"1,571,175,189,778",CPA,CPA,1,Energy,"1,089,759,886,645","55,032,915,093","-52,395,036,488"
ASP.2019,ASP,2019,0,0.0148,1.6634,0.0246,0.6956,"-5,345,103,884","41,970,985,767","100,674,965,868","2,706,376,013,170",28.12,"1,627,005,172,260",CPA,CPA,1,Energy,"1,131,730,872,412","40,045,799,500","268,299,896,068"
ASP.2020,ASP,2020,0,0.0116,1.5404,0.0178,0.7175,"67,992,797,132","156,907,378,962","-97,211,796,985","2,766,643,336,682",28.22,"1,796,057,651,006",CPA,CPA,1,Energy,"1,288,638,251,374","32,000,602,704","40,697,067,042"
ASP.2021,ASP,2021,0,0.0073,1.7030,0.0125,0.7576,"159,379,352,197","247,925,513,123","-2,233,793,737","3,453,777,383,517",28.34,"2,028,090,103,670",CPA,CPA,1,Energy,"1,536,563,764,497","25,347,131,026","294,604,492,296"
ASP.2022,ASP,2022,0,0.0033,1.9574,0.0065,0.7668,"214,433,334,119","76,122,132,486","8,389,268,253","4,116,613,290,412",28.37,"2,103,068,827,674",CPA,CPA,1,Energy,"1,612,685,896,983","13,687,118,400","-179,231,513,206"
ASP.2023,ASP,2023,1,-0.0220,1.6852,-0.0371,0.8282,"213,502,304,349","268,762,532,029","16,496,517,532","3,828,566,252,123",28.45,"2,271,855,661,046",CPA,CPA,1,Energy,"1,881,448,429,012","-84,200,722,522","117,492,501,358"
AST.2017,AST,2017,0,0.2248,1.0520,0.2365,0.2509,"-12,150,919,362","-9,112,204,959","19,341,730,957","659,026,353,204",27.16,"626,466,085,712",EY,EY,0,Consumer Discretionary,"157,149,971,179","148,138,874,160","112,755,299,335"
AST.2018,AST,2018,0,0.1887,1.2986,0.2451,0.1668,"6,100,233,269","-46,022,272,989","2,272,485,990","864,929,362,851",27.22,"666,065,770,818",EY,EY,0,Consumer Discretionary,"111,127,698,190","163,250,676,055","187,357,833,047"
AST.2019,AST,2019,0,0.1861,1.3059,0.2431,0.2628,"-141,143,567,398","118,510,817,248","59,777,717,569","1,140,993,689,561",27.50,"873,709,031,857",EY,EY,0,Consumer Discretionary,"229,638,515,438","212,369,241,022","209,853,081,407"
AST.2020,AST,2020,0,-0.1434,0.5752,-0.0825,0.1355,"24,075,189,777","-144,929,163,176","-54,133,995,200","359,495,630,146",27.16,"624,971,005,923",EY,EY,0,Consumer Discretionary,"84,709,352,262","-51,546,898,508","-85,963,478,655"
AST.2021,AST,2021,0,-0.8308,0.3078,-0.2557,0.1792,"15,211,494,416","5,366,074,407","-19,925,155,217","154,679,023,096",26.94,"502,533,696,279",EY,EY,0,Consumer Discretionary,"90,075,426,669","-128,504,442,550","-84,300,420,469"
AST.2022,AST,2022,0,0.0560,1.0432,0.0584,0.2132,"-18,101,063,264","33,316,223,032","25,323,528,723","603,874,907,224",27.08,"578,865,632,447",EY,EY,0,Consumer Discretionary,"123,391,649,701","33,801,769,082","97,576,195,741"
AST.2023,AST,2023,0,0.1369,1.4446,0.1978,0.2279,"-8,704,418,216","50,131,923,481","46,974,756,656","1,099,692,496,428",27.36,"761,244,239,623",EY,EY,0,Consumer Discretionary,"173,523,573,182","150,597,519,364","178,271,503,645"
ATS.2017,ATS,2017,0,0.0132,0.9605,0.0126,0.4406,"12,191,280,924","7,985,908,481","3,071,992,479","71,598,584,034",25.03,"74,545,666,521",AASC,AASC,1,Consumer Discretionary,"32,843,465,248","941,945,462","-7,628,370,750"
ATS.2018,ATS,2018,0,0.0088,0.7286,0.0064,0.3252,"-11,374,150,062","-12,558,194,015","1,663,296,341","45,454,895,234",24.86,"62,385,461,648",AASCS,AASCS,1,Consumer Discretionary,"20,285,271,233","397,989,142","721,640,321"
ATS.2019,ATS,2019,0,0.0010,0.7720,0.0008,0.1820,"4,844,192,584","-10,909,839,173","-6,442,678,542","39,769,396,473",24.67,"51,516,142,578",VietLand,AASC,2,Consumer Discretionary,"9,375,432,060","40,520,103","7,136,559,045"
ATS.2020,ATS,2020,0,0.0037,0.6908,0.0025,0.2175,"-1,537,198,692","2,229,952,501","8,230,417","36,856,919,956",24.70,"53,351,736,762",VietLand,VietLand,1,Consumer Discretionary,"11,605,384,561","135,669,183","-22,094,031,639"
ATS.2021,ATS,2021,0,0.0581,0.6495,0.0378,0.2825,"4,498,854,728","5,096,183,484","-39,329,210","38,397,925,728",24.80,"59,116,314,018",VietLand,VietLand,1,Consumer Discretionary,"16,701,568,045","2,231,874,177","4,117,667,454"
ATS.2022,ATS,2022,0,0.0191,0.8761,0.0168,0.1037,"-8,669,961,599","-11,702,280,754","16,254,075","42,249,349,300",24.60,"48,222,561,974",VietLand,VietLand,1,Consumer Discretionary,"4,999,287,291","808,528,710","-9,852,875,506"
ATS.2023,ATS,2023,0,0.0048,0.9513,0.0046,0.1378,"-31,631,567,743","1,942,839,666","41,383,227","47,943,633,600",24.64,"50,396,277,286",TTP,VietLand,2,Consumer Discretionary,"6,942,126,957","230,875,646","-139,081,560"
